customer_id,age,gender,country,tenure_months,monthly_charges,total_charges,contract_type,payment_method,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,num_service_calls,days_since_last_interaction,churn
CUST_002390,60,Male,Australia,5,47.23,157.59,Two year,Mailed check,Yes,Yes,DSL,No,No,Yes,No,Yes,No,2,19,Yes
CUST_002391,18,Other,France,22,91.34,2042.32,Month-to-month,Mailed check,Yes,No,No,Yes,No,Yes,No internet service,Yes,Yes,0,39,Yes
CUST_002392,31,Male,Germany,45,85.69,3725.92,Month-to-month,Bank transfer,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,Yes,0,71,Yes
CUST_002393,22,Male,Germany,1,98.82,0.0,One year,Bank transfer,Yes,Yes,DSL,Yes,Yes,No internet service,No,No internet service,No,4,101,Yes
CUST_002394,35,Male,Canada,33,83.97,2787.76,Month-to-month,Bank transfer,Yes,No,No,Yes,No,Yes,No internet service,No,No,2,2,Yes
CUST_002395,43,Male,UK,16,59.75,996.98,Two year,Bank transfer,Yes,No phone service,Fiber optic,No,No internet service,No,No,No internet service,No,2,6,Yes
CUST_002396,23,Female,USA,15,65.4,924.27,Month-to-month,Electronic check,Yes,Yes,No,No,No internet service,Yes,No internet service,No,No,1,207,Yes
CUST_002397,31,Other,Australia,63,65.61,4020.54,One year,Electronic check,Yes,No,DSL,No,No,No,Yes,Yes,No,1,11,Yes
CUST_002398,29,Male,Canada,27,58.28,1495.2,Two year,Credit card,Yes,No,DSL,Yes,No,No,No,No,No,2,1,Yes
CUST_002399,48,Other,USA,37,24.42,992.63,Two year,Bank transfer,Yes,No,Fiber optic,No,No,No,No internet service,No,No,1,81,No
CUST_002400,46,Male,UK,8,18.25,235.79,Month-to-month,Mailed check,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,2,15,Yes
CUST_002401,34,Female,UK,16,83.97,1407.78,Two year,Electronic check,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No internet service,0,10,Yes
CUST_002402,47,Male,USA,19,60.48,1110.5,Month-to-month,Electronic check,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,No,0,4,Yes
CUST_002403,36,Other,Australia,7,89.0,515.45,One year,Electronic check,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No internet service,0,16,Yes
CUST_002404,40,Other,UK,16,55.51,1019.46,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,2,13,Yes
CUST_002405,70,Female,Canada,5,64.97,488.97,Month-to-month,Mailed check,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,1,77,Yes
CUST_002406,65,Other,USA,3,88.24,212.22,Month-to-month,Credit card,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,4,7,Yes
CUST_002407,25,Other,UK,9,103.88,919.06,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,1,2,Yes
CUST_002408,57,Male,USA,26,57.1,1337.78,Month-to-month,Credit card,Yes,No,DSL,Yes,No,No,No,Yes,No,1,9,Yes
CUST_002409,57,Other,France,49,40.0,2013.29,One year,Bank transfer,No,No,Fiber optic,No,No,No,No,Yes,No,2,23,Yes
CUST_002410,27,Male,Germany,12,95.33,1351.48,Month-to-month,Electronic check,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No,1,11,Yes
CUST_002411,57,Female,Germany,20,57.82,1250.82,One year,Bank transfer,Yes,No,No,No,Yes,No,No internet service,No,No,1,11,Yes
CUST_002412,68,Other,USA,2,52.87,326.94,Month-to-month,Electronic check,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,2,15,Yes
CUST_002413,28,Male,USA,46,55.01,2491.2,Month-to-month,Bank transfer,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,5,61,Yes
CUST_002414,31,Other,USA,16,47.03,621.78,Month-to-month,Electronic check,No,No,No,No,Yes,No,Yes,No internet service,No,0,32,Yes
CUST_002415,60,Male,USA,30,84.34,2680.74,Month-to-month,Mailed check,Yes,Yes,DSL,Yes,No,No,No,No,Yes,2,22,Yes
CUST_002416,49,Female,Germany,31,31.54,995.05,Month-to-month,Bank transfer,Yes,No,Fiber optic,No,No,No,Yes,No,No,2,15,No
CUST_002417,53,Male,Germany,5,67.55,248.45,Two year,Electronic check,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,1,2,Yes
CUST_002418,50,Other,Germany,15,71.24,1255.87,Month-to-month,Electronic check,Yes,No,No,No internet service,No internet service,No,No,No,No,1,64,Yes
CUST_002419,50,Male,UK,64,50.04,3141.72,One year,Electronic check,Yes,No,No,No internet service,No,No internet service,No,No internet service,No,2,4,Yes
CUST_002420,25,Other,USA,1,104.68,0.0,Month-to-month,Mailed check,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,1,6,Yes
CUST_002421,60,Female,USA,22,87.46,1984.24,Two year,Credit card,Yes,No,DSL,No,Yes,No,No,No,No,2,17,Yes
CUST_002422,62,Male,USA,65,53.64,3356.22,Month-to-month,Electronic check,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No,1,4,Yes
CUST_002423,41,Other,France,7,62.35,538.66,Two year,Mailed check,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,1,30,No
CUST_002424,44,Other,Germany,39,87.36,3291.7,Month-to-month,Mailed check,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,3,20,Yes
CUST_002425,22,Other,USA,54,67.0,3643.19,Month-to-month,Electronic check,No,Yes,Fiber optic,Yes,No,No internet service,No,No,No internet service,2,20,Yes
CUST_002426,52,Male,USA,27,100.04,2732.73,Month-to-month,Bank transfer,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,0,102,Yes
CUST_002427,53,Male,Canada,5,79.16,422.27,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,0,33,Yes
CUST_002428,44,Male,France,8,71.32,441.81,Month-to-month,Credit card,Yes,No,No,No,Yes,No,No,No,Yes,1,39,Yes
CUST_002429,61,Female,Germany,1,71.11,51.65,Month-to-month,Mailed check,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,No,1,28,Yes
CUST_002430,39,Other,UK,35,118.75,4293.61,Two year,Electronic check,Yes,Yes,No,No internet service,Yes,Yes,No,No,Yes,1,9,Yes
CUST_002431,53,Other,USA,37,39.54,1442.72,Month-to-month,Bank transfer,Yes,No,DSL,Yes,No,No internet service,No,Yes,No internet service,1,1,Yes
CUST_002432,29,Female,Australia,20,37.64,637.69,Month-to-month,Bank transfer,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,0,24,Yes
CUST_002433,44,Female,France,8,58.96,427.2,Month-to-month,Electronic check,Yes,No,No,No,Yes,Yes,Yes,Yes,No,3,17,Yes
CUST_002434,42,Male,USA,1,100.12,0.0,One year,Electronic check,No,No,Fiber optic,No,No,No,Yes,No internet service,No internet service,1,3,Yes
CUST_002435,48,Male,France,27,18.25,274.58,Month-to-month,Electronic check,Yes,Yes,No,No,No,Yes,No,Yes,Yes,1,58,Yes
CUST_002436,39,Male,France,25,18.25,438.61,One year,Mailed check,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,4,20,Yes
CUST_002437,43,Male,USA,48,55.01,2650.33,Month-to-month,Electronic check,Yes,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,2,18,Yes
CUST_002438,57,Male,UK,26,118.0,3137.99,Month-to-month,Bank transfer,Yes,No,DSL,Yes,Yes,No,No,No internet service,Yes,0,16,Yes
CUST_002439,38,Male,USA,35,65.64,2344.0,Month-to-month,Bank transfer,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,3,40,Yes
CUST_002440,20,Female,USA,27,35.94,1031.83,Two year,Credit card,Yes,No,No,Yes,No,Yes,No,Yes,No internet service,1,1,No
CUST_002441,71,Female,France,19,85.55,1621.37,Month-to-month,Bank transfer,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,1,7,Yes
CUST_002442,65,Female,USA,11,106.55,1384.78,Month-to-month,Bank transfer,No,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,3,69,Yes
CUST_002443,25,Other,France,46,49.03,2171.36,One year,Bank transfer,No,Yes,DSL,Yes,Yes,No,No internet service,Yes,Yes,1,1,Yes
CUST_002444,55,Other,Australia,21,76.36,1571.85,Month-to-month,Credit card,No,Yes,No,No,No internet service,Yes,No,No,No,0,28,Yes
CUST_002445,37,Male,USA,10,68.92,855.05,One year,Electronic check,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,1,8,Yes
CUST_002446,48,Female,UK,1,79.31,40.32,Two year,Electronic check,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,No,0,23,Yes
CUST_002447,49,Other,France,6,53.53,310.13,Two year,Electronic check,No,No,No,No,Yes,No,No,No,No,0,22,Yes
CUST_002448,41,Other,France,15,80.72,1251.16,Month-to-month,Mailed check,Yes,No,No,No,No internet service,No,Yes,Yes,No,1,32,Yes
CUST_002449,33,Female,France,6,85.96,632.52,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No,3,5,Yes
CUST_002450,34,Other,USA,5,82.86,428.49,Two year,Electronic check,Yes,Yes,No,Yes,No,No,No,No,Yes,0,30,Yes
CUST_002451,31,Other,UK,14,24.44,253.81,Month-to-month,Mailed check,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,No internet service,0,45,Yes
CUST_002452,32,Female,Germany,3,29.15,46.45,Month-to-month,Credit card,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,No,0,5,Yes
CUST_002453,43,Other,Australia,32,47.77,1582.61,Month-to-month,Credit card,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,1,46,Yes
CUST_002454,34,Female,USA,13,71.69,902.42,Month-to-month,Bank transfer,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,0,3,Yes
CUST_002455,55,Other,Canada,17,78.98,1295.93,Two year,Mailed check,Yes,No,No,No internet service,No,No,No,No,No,2,9,Yes
CUST_002456,67,Female,USA,3,38.65,22.74,One year,Credit card,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,1,13,Yes
CUST_002457,36,Other,Australia,7,73.11,631.09,Month-to-month,Credit card,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,3,11,Yes
CUST_002458,48,Other,Germany,10,88.64,874.27,Two year,Credit card,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,3,39,Yes
CUST_002459,52,Female,UK,33,81.7,2684.58,Month-to-month,Bank transfer,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,2,9,Yes
CUST_002460,52,Other,Germany,29,53.5,1619.61,Two year,Electronic check,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,1,41,Yes
CUST_002461,46,Female,USA,5,55.79,142.71,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,3,1,Yes
CUST_002462,56,Female,USA,19,32.56,622.85,Month-to-month,Credit card,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No,0,11,Yes
CUST_002463,52,Other,USA,5,108.51,693.07,Month-to-month,Electronic check,Yes,Yes,No,Yes,Yes,No,No,No internet service,No internet service,3,73,Yes
CUST_002464,26,Male,USA,72,76.85,5526.87,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No,No,No,Yes,2,14,Yes
CUST_002465,58,Other,USA,60,24.69,1503.6,Month-to-month,Mailed check,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,4,19,Yes
CUST_002466,58,Male,France,16,95.67,1550.38,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,No,2,41,Yes
CUST_002467,33,Male,Germany,24,81.46,2061.26,Two year,Credit card,No,No,DSL,No,Yes,No internet service,Yes,No internet service,No,0,1,Yes
CUST_002468,45,Other,USA,32,94.86,3055.56,Two year,Electronic check,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,Yes,1,36,Yes
CUST_002469,55,Male,Canada,25,51.03,1522.73,One year,Electronic check,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,No,0,1,Yes
CUST_002470,41,Female,Germany,24,54.52,1331.71,Two year,Credit card,No,No,No,No internet service,Yes,No,No,Yes,No,0,24,No
CUST_002471,61,Female,Australia,63,44.68,2771.51,Two year,Electronic check,Yes,No phone service,No,Yes,No,No,Yes,No,Yes,0,28,No
CUST_002472,80,Male,Germany,18,117.93,2273.93,One year,Credit card,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,4,4,Yes
CUST_002473,33,Female,USA,20,52.48,1028.44,Month-to-month,Mailed check,Yes,No,DSL,Yes,No,No internet service,No,No internet service,Yes,0,57,Yes
CUST_002474,24,Other,UK,37,41.12,1461.47,Two year,Bank transfer,Yes,No,DSL,No,Yes,No,No,No,Yes,4,25,Yes
CUST_002475,49,Female,Germany,22,48.83,955.33,One year,Electronic check,Yes,No,DSL,No,No,No,Yes,No internet service,Yes,2,5,No
CUST_002476,55,Male,USA,26,56.87,1526.52,Month-to-month,Mailed check,Yes,No phone service,No,Yes,No,No,No,No,Yes,1,59,Yes
CUST_002477,41,Other,USA,5,103.9,473.75,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No,0,52,Yes
CUST_002478,66,Female,USA,9,71.92,569.55,Month-to-month,Credit card,Yes,Yes,No,Yes,No,No,No,No internet service,Yes,1,33,Yes
CUST_002479,24,Other,USA,3,95.84,230.93,Two year,Electronic check,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,1,15,Yes
CUST_002480,55,Male,UK,14,72.13,973.52,One year,Electronic check,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,1,20,Yes
CUST_002481,35,Female,UK,12,60.49,809.2,Two year,Credit card,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1,36,No
CUST_002482,70,Other,USA,72,38.94,2851.83,One year,Mailed check,Yes,No,DSL,No,No,No,No,No,Yes,0,10,Yes
CUST_002483,74,Other,Germany,18,104.85,1872.86,Month-to-month,Bank transfer,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,1,27,Yes
CUST_002484,33,Female,Germany,30,89.77,2749.31,One year,Bank transfer,Yes,No,No,No internet service,No,No,No,No internet service,No internet service,4,29,Yes
CUST_002485,36,Other,USA,8,92.05,725.76,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,Yes,0,7,Yes
CUST_002486,57,Other,USA,35,88.13,3105.18,Month-to-month,Electronic check,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,1,4,Yes
CUST_002487,39,Male,USA,19,47.25,831.0,Two year,Credit card,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,2,5,No
CUST_002488,44,Male,USA,23,71.63,1581.61,One year,Electronic check,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,2,0,Yes
CUST_002489,45,Male,USA,6,92.17,568.16,Two year,Mailed check,Yes,No,Fiber optic,No,No,No,Yes,No,No,3,41,Yes
CUST_002490,18,Male,USA,15,88.61,1344.49,Month-to-month,Bank transfer,Yes,No phone service,DSL,No,No,Yes,No internet service,No,No,3,49,Yes
CUST_002491,44,Male,Germany,20,68.91,1479.41,One year,Electronic check,Yes,No,No,No,No,No,Yes,Yes,Yes,3,48,Yes
CUST_002492,34,Male,UK,17,114.37,1994.3,Month-to-month,Bank transfer,No,No,DSL,No,No,No,No internet service,Yes,No,0,79,Yes
CUST_002493,37,Female,USA,49,78.32,3788.7,Month-to-month,Mailed check,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,0,2,Yes
CUST_002494,66,Male,USA,45,98.05,4284.23,Month-to-month,Credit card,No,Yes,DSL,Yes,Yes,Yes,No,No,No,0,80,Yes
CUST_002495,26,Other,Germany,70,70.0,4988.51,One year,Electronic check,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,4,20,Yes
CUST_002496,57,Female,Canada,22,55.71,1258.75,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,2,14,Yes
CUST_002497,40,Other,France,71,89.23,6432.22,Month-to-month,Credit card,No,No phone service,No,Yes,No,No,Yes,No,No internet service,1,4,Yes
CUST_002498,40,Male,Germany,35,83.34,2962.7,One year,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,1,19,Yes
CUST_002499,56,Male,USA,6,73.66,622.47,One year,Mailed check,Yes,Yes,DSL,No,No,No,No,No,No,1,34,Yes
CUST_002500,50,Other,USA,11,43.85,460.68,Month-to-month,Credit card,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,1,2,Yes
CUST_002501,53,Other,Canada,5,90.27,455.51,Month-to-month,Bank transfer,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,0,114,Yes
CUST_002502,59,Other,USA,1,45.16,124.21,Two year,Mailed check,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,2,74,Yes
CUST_002503,40,Female,Australia,4,84.43,424.04,Two year,Electronic check,No,Yes,DSL,Yes,No,No internet service,No internet service,No,No,1,65,Yes
CUST_002504,35,Male,Germany,1,37.58,70.28,Month-to-month,Credit card,Yes,Yes,No,Yes,No,Yes,Yes,No,No,1,15,Yes
CUST_002505,28,Other,Germany,25,43.82,936.49,Month-to-month,Electronic check,Yes,No,DSL,Yes,No internet service,No,Yes,No,Yes,1,58,No
CUST_002506,32,Male,USA,11,72.3,618.53,One year,Credit card,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,1,4,Yes
CUST_002507,80,Other,Germany,7,79.47,517.72,Month-to-month,Electronic check,No,No,No,No internet service,Yes,No internet service,No,Yes,No internet service,1,72,Yes
CUST_002508,63,Male,UK,28,70.42,1973.86,Month-to-month,Credit card,Yes,No,No,No,No,No,No internet service,No,Yes,1,57,Yes
CUST_002509,24,Female,USA,35,51.82,1626.94,Month-to-month,Mailed check,Yes,No,DSL,No,No,Yes,Yes,No,No,1,26,Yes
CUST_002510,25,Male,USA,72,92.83,6680.8,Month-to-month,Electronic check,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,1,32,Yes
CUST_002511,52,Other,Canada,20,68.47,1434.53,One year,Mailed check,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No,2,12,Yes
CUST_002512,53,Male,UK,12,69.83,832.09,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,3,89,Yes
CUST_002513,53,Female,UK,7,61.06,456.95,Month-to-month,Electronic check,Yes,No,No,Yes,No,No,No,No,No,2,2,Yes
CUST_002514,41,Female,USA,5,46.93,293.44,Two year,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,2,66,Yes
CUST_002515,43,Male,France,4,93.17,212.54,Two year,Credit card,Yes,No,DSL,No,Yes,No,Yes,No internet service,Yes,1,9,Yes
CUST_002516,49,Other,France,10,48.93,554.58,Two year,Electronic check,Yes,No,DSL,No,No,No,No,No,Yes,1,49,Yes
CUST_002517,46,Female,Germany,72,107.44,7661.99,Month-to-month,Credit card,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,0,1,Yes
CUST_002518,18,Female,UK,1,44.38,20.56,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,1,8,Yes
CUST_002519,41,Male,UK,4,73.07,226.18,Month-to-month,Bank transfer,Yes,Yes,No,Yes,No,Yes,Yes,No,No internet service,0,6,Yes
CUST_002520,32,Female,Germany,4,66.74,374.34,Month-to-month,Credit card,Yes,No phone service,No,No,No,No,Yes,No internet service,Yes,1,114,Yes
CUST_002521,47,Female,USA,25,62.18,1437.37,Month-to-month,Credit card,Yes,Yes,DSL,No,No,No,No,Yes,No,3,7,Yes
CUST_002522,80,Other,Canada,8,82.05,794.52,Two year,Electronic check,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,1,13,Yes
CUST_002523,50,Other,Germany,12,84.74,1256.12,Two year,Bank transfer,Yes,No,No,Yes,No,Yes,No,No internet service,Yes,3,10,Yes
CUST_002524,40,Other,USA,3,78.4,80.09,Two year,Electronic check,No,Yes,No,No,No,No,Yes,No internet service,Yes,3,127,Yes
CUST_002525,58,Male,UK,10,38.4,325.42,One year,Mailed check,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,0,28,Yes
CUST_002526,52,Female,France,2,35.72,132.68,One year,Bank transfer,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,0,13,Yes
CUST_002527,51,Male,USA,15,34.21,413.85,Two year,Mailed check,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,1,71,No
CUST_002528,54,Female,USA,2,58.9,90.61,Two year,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,0,36,Yes
CUST_002529,75,Female,Germany,31,117.88,3671.98,One year,Electronic check,No,Yes,DSL,No internet service,Yes,No,No,No,Yes,0,36,Yes
CUST_002530,28,Female,USA,16,63.77,949.05,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,1,19,Yes
CUST_002531,52,Other,France,25,117.52,2946.27,Month-to-month,Electronic check,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,1,20,Yes
CUST_002532,31,Male,USA,10,64.16,736.52,One year,Credit card,Yes,Yes,DSL,No,No internet service,No,Yes,No,Yes,4,39,Yes
CUST_002533,53,Male,France,9,69.0,613.17,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,0,0,Yes
CUST_002534,31,Female,USA,2,79.89,55.92,Two year,Bank transfer,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,1,17,Yes
CUST_002535,38,Male,USA,14,57.72,924.63,One year,Credit card,No,No phone service,Fiber optic,No,No internet service,No,No,No,No,1,119,Yes
CUST_002536,40,Other,Canada,14,70.68,1128.45,One year,Bank transfer,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,3,31,Yes
CUST_002537,59,Male,Germany,12,22.43,306.0,Month-to-month,Bank transfer,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,Yes,1,14,Yes
CUST_002538,58,Female,USA,26,42.77,1013.9,Month-to-month,Bank transfer,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,3,5,Yes
CUST_002539,26,Other,USA,35,22.95,715.64,Month-to-month,Mailed check,No,No,DSL,No,No internet service,Yes,No internet service,No internet service,No,1,13,No
CUST_002540,45,Other,Germany,27,83.13,2007.69,One year,Mailed check,No,Yes,DSL,No internet service,Yes,No,No internet service,Yes,No,2,19,Yes
CUST_002541,34,Female,UK,3,30.92,33.54,Month-to-month,Credit card,No,No phone service,DSL,No,Yes,Yes,No,No,No,1,29,Yes
CUST_002542,26,Male,Australia,19,100.29,2012.1,Two year,Credit card,Yes,No,DSL,No,No,No,No,No,Yes,2,122,Yes
CUST_002543,41,Female,Australia,1,73.9,5.5,One year,Bank transfer,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,3,20,Yes
CUST_002544,40,Male,Germany,23,88.99,1951.07,One year,Electronic check,Yes,No,No,Yes,Yes,Yes,Yes,No,No internet service,1,13,Yes
CUST_002545,80,Male,UK,9,48.83,541.79,Two year,Mailed check,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,2,8,Yes
CUST_002546,51,Other,UK,2,36.91,188.95,Two year,Mailed check,Yes,Yes,No,Yes,No,No,No,No,No,0,43,Yes
CUST_002547,24,Female,Germany,39,56.31,2142.36,Month-to-month,Credit card,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,1,18,Yes
CUST_002548,36,Other,USA,19,91.6,1791.43,Two year,Bank transfer,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No internet service,4,38,Yes
CUST_002549,60,Female,USA,8,117.88,856.24,Month-to-month,Mailed check,Yes,No,DSL,Yes,No,Yes,No,No internet service,No,3,10,Yes
CUST_002550,76,Female,USA,1,77.71,43.45,Month-to-month,Bank transfer,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2,13,Yes
CUST_002551,21,Other,USA,15,32.11,299.61,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,2,93,Yes
CUST_002552,18,Female,USA,51,40.7,2111.84,One year,Credit card,Yes,No,DSL,No,Yes,No,No,Yes,No,1,7,Yes
CUST_002553,73,Female,UK,18,27.79,489.96,Month-to-month,Electronic check,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,2,11,Yes
